t,x,y,psi,v,a,w
18.28,197.66,150.34,1.5840,9.20,-2.50,0.0000
18.30,197.66,150.52,1.5840,9.15,-2.50,0.0000
18.32,197.66,150.70,1.5840,9.10,-2.50,0.0000
18.34,197.66,150.88,1.5840,9.05,-2.50,0.0000
18.36,197.65,151.06,1.5840,9.00,-2.50,0.0000
18.38,197.65,151.24,1.5840,8.95,-2.50,0.0000
18.40,197.65,151.42,1.5840,8.90,-2.50,0.0000
18.42,197.65,151.60,1.5840,8.85,-2.50,0.0000
18.44,197.65,151.77,1.5840,8.80,-2.50,0.0000
18.46,197.64,151.95,1.5840,8.75,-2.50,0.0000
18.48,197.64,152.12,1.5840,8.70,-2.50,0.0000
18.50,197.64,152.29,1.5840,8.65,-2.50,0.0000
18.52,197.64,152.47,1.5840,8.60,-2.50,0.0000
18.54,197.63,152.64,1.5840,8.55,-2.50,0.0000
18.56,197.63,152.81,1.5840,8.50,-2.50,0.0000
18.58,197.63,152.98,1.5840,8.45,-2.50,0.0000
18.60,197.63,153.14,1.5840,8.40,-2.50,0.0000
18.62,197.63,153.31,1.5840,8.35,-2.50,0.0000
18.64,197.62,153.48,1.5840,8.30,-2.50,0.0000
18.66,197.62,153.64,1.5840,8.25,-2.50,0.0000
18.68,197.62,153.81,1.5840,8.20,-2.50,0.0000
18.70,197.62,153.97,1.5840,8.15,-2.50,0.0000
18.72,197.61,154.13,1.5840,8.10,-2.50,0.0000
18.74,197.61,154.29,1.5840,8.05,-2.50,0.0000
18.76,197.61,154.45,1.5840,8.00,-2.50,0.0000
18.78,197.61,154.61,1.5840,7.95,-2.50,0.0000
18.80,197.61,154.77,1.5840,7.90,-2.50,0.0000
18.82,197.60,154.93,1.5840,7.85,-2.50,0.0000
18.84,197.60,155.08,1.5840,7.80,-2.50,0.0000
18.86,197.60,155.24,1.5840,7.75,-2.50,0.0000
18.88,197.60,155.39,1.5840,7.70,-2.50,0.0000
18.90,197.60,155.54,1.5840,7.65,-2.50,0.0000
18.92,197.59,155.70,1.5840,7.60,-2.50,0.0000
18.94,197.59,155.85,1.5840,7.55,-2.50,0.0000
18.96,197.59,156.00,1.5840,7.50,-2.50,0.0000
18.98,197.59,156.15,1.5840,7.45,-2.50,0.0000
19.00,197.59,156.29,1.5840,7.40,-2.50,0.0000
19.02,197.58,156.44,1.5840,7.35,-2.50,0.0000
19.04,197.58,156.59,1.5840,7.30,-2.50,0.0000
19.06,197.58,156.73,1.5840,7.25,-2.50,0.0000
19.08,197.58,156.88,1.5840,7.20,-2.50,0.0000
19.10,197.58,157.02,1.5840,7.15,-2.50,0.0000
19.12,197.57,157.16,1.5840,7.10,-2.50,0.0000
19.14,197.57,157.30,1.5840,7.05,-2.50,0.0000
19.16,197.57,157.44,1.5840,7.00,-2.50,0.0000
19.18,197.57,157.58,1.5840,6.95,-2.50,0.0000
19.20,197.57,157.72,1.5840,6.90,-2.50,0.0000
19.22,197.57,157.86,1.5840,6.85,-2.50,0.0000
19.24,197.56,157.99,1.5840,6.80,-2.50,0.0000
19.26,197.56,158.13,1.5840,6.75,-2.50,0.0000
19.28,197.56,158.26,1.5840,6.70,-2.50,0.0000
19.30,197.56,158.39,1.5840,6.65,-2.50,0.0000
19.32,197.56,158.53,1.5840,6.60,-2.50,0.0000
19.34,197.55,158.66,1.5840,6.55,-2.50,0.0000
19.36,197.55,158.79,1.5840,6.50,-2.50,0.0000
19.38,197.55,158.92,1.5840,6.45,-2.50,0.0000
19.40,197.55,159.04,1.5840,6.40,-2.50,0.0000
19.42,197.55,159.17,1.5840,6.35,-2.50,0.0000
19.44,197.55,159.30,1.5840,6.30,-2.50,0.0000
19.46,197.54,159.42,1.5840,6.25,-2.50,0.0000
19.48,197.54,159.55,1.5840,6.20,-2.50,0.0000
19.50,197.54,159.67,1.5840,6.15,-2.50,0.0000
19.52,197.54,159.79,1.5840,6.10,-2.50,0.0000
19.54,197.54,159.91,1.5840,6.05,-2.50,0.0000
19.56,197.54,160.03,1.5840,6.00,-2.50,0.0000
19.58,197.53,160.15,1.5840,5.95,-2.50,0.0000
19.60,197.53,160.27,1.5840,5.90,-2.50,0.0000
19.62,197.53,160.38,1.5840,5.85,-2.50,0.0000
19.64,197.53,160.50,1.5840,5.80,-2.50,0.0000
19.66,197.53,160.62,1.5840,5.75,-2.50,0.0000
19.68,197.53,160.73,1.5840,5.70,-2.50,0.0000
19.70,197.53,160.84,1.5840,5.65,-2.50,0.0000
19.72,197.52,160.95,1.5840,5.60,-2.50,0.0000
19.74,197.52,161.07,1.5840,5.55,-2.50,0.0000
19.76,197.52,161.18,1.5840,5.50,-2.50,0.0000
19.78,197.52,161.28,1.5840,5.45,-2.50,0.0000
19.80,197.52,161.39,1.5840,5.40,-2.50,0.0000
19.82,197.52,161.50,1.5840,5.35,-2.50,0.0000
19.84,197.52,161.61,1.5840,5.30,-2.50,0.0000
19.86,197.51,161.71,1.5840,5.25,-2.50,0.0000
19.88,197.51,161.82,1.5840,5.37,6.00,0.0000
19.90,197.51,161.93,1.5840,5.49,6.00,0.0000
19.92,197.51,162.04,1.5840,5.61,6.00,0.0000
19.94,197.51,162.15,1.5840,5.73,6.00,0.0000
19.96,197.51,162.27,1.5840,5.85,6.00,0.0000
19.98,197.51,162.39,1.5840,5.97,6.00,0.0000
20.00,197.50,162.51,1.5840,6.09,6.00,0.0000
20.02,197.50,162.64,1.5840,6.21,6.00,0.0000
20.04,197.50,162.76,1.5840,6.33,6.00,0.0000
20.06,197.50,162.89,1.5840,6.45,6.00,0.0000
20.08,197.50,163.02,1.5790,6.57,6.00,-0.2520
20.10,197.50,163.16,1.5696,6.69,6.00,-0.4687
20.12,197.50,163.29,1.5565,6.81,6.00,-0.6551
20.14,197.50,163.43,1.5402,6.93,6.00,-0.8154
20.16,197.51,163.57,1.5211,7.05,6.00,-0.9532
20.18,197.52,163.72,1.4997,7.17,6.00,-1.0718
20.20,197.53,163.86,1.4762,7.29,6.00,-1.1737
20.22,197.55,164.01,1.4560,7.41,6.00,-1.0094
20.24,197.57,164.16,1.4387,7.53,6.00,-0.8681
20.26,197.59,164.31,1.4237,7.65,6.00,-0.7466
20.28,197.62,164.46,1.4109,7.77,6.00,-0.6420
20.30,197.65,164.62,1.3998,7.89,6.00,-0.5522
20.32,197.67,164.78,1.3903,8.01,6.00,-0.4749
20.34,197.70,164.94,1.3822,8.13,6.00,-0.4084
20.36,197.74,165.10,1.3751,8.25,6.00,-0.3512
20.38,197.77,165.26,1.3691,8.37,6.00,-0.3020
20.40,197.81,165.43,1.3639,8.49,6.00,-0.2597
20.42,197.84,165.60,1.3594,8.61,6.00,-0.2234
20.44,197.88,165.77,1.3556,8.73,6.00,-0.1921
20.46,197.92,165.94,1.3573,8.85,6.00,0.0868
20.48,197.95,166.12,1.3639,8.97,6.00,0.3266
20.50,197.99,166.29,1.3745,9.09,6.00,0.5329
20.52,198.02,166.47,1.3887,9.21,6.00,0.7103
20.54,198.05,166.66,1.4060,9.33,6.00,0.8629
20.56,198.08,166.85,1.4259,9.45,6.00,0.9941
20.58,198.10,167.04,1.4430,9.57,6.00,0.8549
20.60,198.13,167.23,1.4577,9.69,6.00,0.7352
20.62,198.15,167.42,1.4703,9.81,6.00,0.6323
20.64,198.16,167.62,1.4812,9.93,6.00,0.5438
20.66,198.18,167.82,1.4905,10.05,6.00,0.4676
20.68,198.19,168.02,1.4986,10.17,6.00,0.4022
20.70,198.21,168.23,1.5055,10.29,6.00,0.3459
20.72,198.22,168.44,1.5115,10.41,6.00,0.2974
20.74,198.23,168.65,1.5166,10.53,6.00,0.2558
20.76,198.24,168.86,1.5210,10.65,6.00,0.2200
20.78,198.25,169.08,1.5248,10.77,6.00,0.1892
20.80,198.26,169.29,1.5280,10.89,6.00,0.1627
20.82,198.27,169.51,1.5308,11.01,6.00,0.1399
20.84,198.28,169.74,1.5332,11.13,6.00,0.1203
20.86,198.29,169.96,1.5353,11.25,6.00,0.1035
20.88,198.29,170.19,1.5371,11.37,6.00,0.0890
20.90,198.30,170.42,1.5386,11.49,6.00,0.0765
20.92,198.31,170.65,1.5399,11.61,6.00,0.0658
20.94,198.32,170.88,1.5410,11.73,6.00,0.0566
20.96,198.32,171.12,1.5420,11.85,6.00,0.0487
20.98,198.33,171.36,1.5429,11.97,6.00,0.0419
21.00,198.34,171.60,1.5436,12.09,6.00,0.0360
21.02,198.34,171.85,1.5442,12.21,6.00,0.0310
21.04,198.35,172.09,1.5447,12.33,6.00,0.0266
21.06,198.36,172.34,1.5452,12.45,6.00,0.0229
21.08,198.36,172.59,1.5456,12.57,6.00,0.0197
21.10,198.37,172.85,1.5459,12.69,6.00,0.0169
21.12,198.37,173.10,1.5462,12.81,6.00,0.0146
21.14,198.38,173.36,1.5465,12.93,6.00,0.0125
21.16,198.39,173.62,1.5467,13.05,6.00,0.0108
21.18,198.39,173.89,1.5469,13.17,6.00,0.0093
21.20,198.40,174.15,1.5470,13.29,6.00,0.0080
21.22,198.41,174.42,1.5472,13.41,6.00,0.0069
21.24,198.41,174.69,1.5473,13.53,6.00,0.0059
21.26,198.42,174.96,1.5474,13.65,6.00,0.0051
21.28,198.42,175.24,1.5475,13.77,6.00,0.0044
21.30,198.43,175.52,1.5475,13.89,6.00,0.0037
21.32,198.44,175.80,1.5476,14.01,6.00,0.0032
21.34,198.44,176.08,1.5477,14.13,6.00,0.0028
21.36,198.45,176.36,1.5477,14.25,6.00,0.0024
21.38,198.46,176.65,1.5477,14.37,6.00,0.0021
21.40,198.46,176.94,1.5478,14.49,6.00,0.0018
21.42,198.47,177.23,1.5478,14.61,6.00,0.0015
21.44,198.48,177.53,1.5478,14.73,6.00,0.0013
21.46,198.48,177.82,1.5479,14.85,6.00,0.0011
21.48,198.49,178.12,1.5479,14.97,6.00,0.0010
21.50,198.50,178.42,1.5479,15.00,1.50,0.0008
21.52,198.51,178.72,1.5479,15.00,0.00,0.0007
21.54,198.51,179.02,1.5479,14.95,-2.50,0.0006
21.56,198.52,179.32,1.5479,14.90,-2.50,0.0005
21.58,198.53,179.62,1.5479,14.85,-2.50,0.0005
21.60,198.53,179.91,1.5480,14.80,-2.50,0.0004
21.62,198.54,180.21,1.5480,14.75,-2.50,0.0003
21.64,198.55,180.50,1.5480,14.70,-2.50,0.0003
21.66,198.55,180.79,1.5480,14.65,-2.50,0.0002
21.68,198.56,181.09,1.5480,14.60,-2.50,0.0002
21.70,198.57,181.38,1.5480,14.55,-2.50,0.0002
21.72,198.57,181.67,1.5480,14.50,-2.50,0.0002
21.74,198.58,181.96,1.5480,14.45,-2.50,0.0001
21.76,198.59,182.24,1.5480,14.40,-2.50,0.0001
21.78,198.59,182.53,1.5480,14.35,-2.50,0.0001
21.80,198.60,182.82,1.5480,14.30,-2.50,0.0001
21.82,198.61,183.10,1.5480,14.25,-2.50,0.0001
21.84,198.61,183.39,1.5480,14.20,-2.50,0.0001
21.86,198.62,183.67,1.5480,14.15,-2.50,0.0001
21.88,198.62,183.95,1.5480,14.10,-2.50,0.0000
21.90,198.63,184.23,1.5480,14.05,-2.50,0.0000
21.92,198.64,184.51,1.5480,14.00,-2.50,0.0000
21.94,198.64,184.79,1.5480,13.95,-2.50,0.0000
21.96,198.65,185.07,1.5480,13.90,-2.50,0.0000
21.98,198.66,185.35,1.5480,13.85,-2.50,0.0000
22.00,198.66,185.62,1.5480,13.80,-2.50,0.0000
22.02,198.67,185.90,1.5480,13.75,-2.50,0.0000
22.04,198.67,186.17,1.5480,13.70,-2.50,0.0000
22.06,198.68,186.44,1.5480,13.65,-2.50,0.0000
22.08,198.69,186.72,1.5480,13.60,-2.50,0.0000
22.10,198.69,186.99,1.5480,13.55,-2.50,0.0000
22.12,198.70,187.26,1.5480,13.50,-2.50,0.0000
